Genome	EHI00077	EHI00107	EHI00529	EHI00435	EHI00182	EHI00080	EHI00451	EHI00484	EHI00493	EHI00512	EHI00538	EHI00176	EHI00524	EHI00527	EHI00126	EHI00177	EHI00070	EHI00133	EHI00102	EHI00438	EHI00097	EHI00117	EHI00525	EHI00112	EHI00124	EHI00134	EHI00111	EHI00181	EHI00472	EHI00113	EHI00480	EHI00129	EHI00069	EHI00085	EHI00103	EHI00104	EHI00518	EHI00499	EHI00464	EHI00422	EHI00470	EHI00507	EHI00462	EHI00108	EHI00456	EHI00541	EHI00441	EHI00537	EHI00121	EHI00088	EHI00125	EHI00467	EHI00547	EHI00504	EHI00178	EHI00433	EHI00473	EHI00426	EHI00130	EHI00138	EHI00110	EHI00490	EHI00569	EHI00095	EHI00496	EHI00568	EHI00089	EHI00137	EHI00428	EHI00131	EHI00139	EHI00119	EHI00180	EHI00465	EHI00092	EHI00114	EHI00076	EHI00514	EHI00073	EHI00098	EHI00506	EHI00567	EHI00483	EHI00122	EHI00458	EHI00074	EHI00566	EHI00481	EHI00086	EHI00100	EHI00116	EHI00093	EHI00479	EHI00128	EHI00105	EHI00081	EHI00075	EHI00536	EHI00115	EHI00477	EHI00106	EHI00120	EHI00091	EHI00079	EHI00072	EHI00179	EHI00101	EHI00488	EHI00118
EHA01527_bin.137	0.018493416	0.19643535	0.1866376	0.03855057	0	0.0697683	0.12058776	0.34387848	0.04005241	0.14951244	0.20970847	0.016518166	0.10636541	0.2299745	0.043311298	0.52162087	0.09168071	0.000185353	0.17191832	0.19978173	0.35719794	0.14083718	0.029946892	0.027806345	0.12545499	0.09259987	0.0742261	0.11294992	0.029712088	0.25601515	0.26550686	0.29663986	0.08941464	0.17138094	0.050753757	0.07556506	0.29792178	0.15615125	0.3634259	0.13468978	0.31421238	0.3721828	0.5469703	0.22545479	0.21497096	0.15855116	0.17050743	0.1985261	0.01801551	0.044616025	0.0275833	0.03179281	0.3528477	0.08589709	0.013942249	0.29459372	0.24287827	0.2250789	0.11423875	0.049113594	0.000299469	0.052199576	0.06334701	0.135842	0.24529132	0.042438824	0.065383814	0.21041287	0.24264036	0.04492587	0.060590584	0.03950569	0.74803424	0.017455649	0.028670862	0.10054755	0.22379872	0.2538158	0.2080773	0.13769	0.29373887	0.04676245	0.27409047	0.11297828	0.3338999	0.1943581	0.07946611	0.08539463	0.14110519	0.3312247	0.029654339	0.17833097	0.22819047	0.09662921	0.059145108	0.11151897	0.10249064	0.16247468	0.23973523	0.12322834	0.11842163	0.13266923	0.18207052	0.20422846	0.48663697	0.01313064	0.059533104	0.1507992	0.1340656
EHA01527_bin.138	0.11201448	0.2289379	0.33038846	0.007983331	0.000292456	0.15348075	0.17804487	0.24848157	0.15395603	0.12636745	0.14699802	0.13270096	0.19767775	0.20759362	0.12243108	0.11258777	0.13596919	0.008261337	0.02231337	0.16541177	0.12136837	0.22916502	0.14696598	0.12746973	0.22205056	0.20176995	0.2855346	0.123527706	0.19438158	0.23734342	0.2890623	0.15813492	0.16183318	0.08385576	0.1588835	0.116447814	0.21543747	0.06909913	0.20520622	0.13982044	0.14881182	0.3946035	0.1789348	0.09582196	0.13104612	0.14803025	0.13416168	0.166973	0.13035126	0.13384724	0.17825565	0.12095183	0.1437898	0.11271028	0.16330865	0.16896553	0.15762791	0.10754408	0.2223248	0.37446672	0.00564965	0.20950322	0.15246077	0.14971997	0.25926223	0.16914427	0.09255217	0.122771904	0.18228343	0.12225642	0.16978133	0.22430195	0.16625583	0.11702048	0.063270114	0.19296138	0.14819047	0.1591461	0.15929814	0.1599421	0.17411603	0.19196968	0.1915478	0.2783724	0.28005648	0.22759405	0.196812	0.19818382	0.12011059	0.16977818	0.16684766	0.21823922	0.2350713	0.2773543	0.10658127	0.11960924	0.45246896	0.20722985	0.12486622	0.22727425	0.041951597	0.3094447	0.1752469	0.09978567	0.8623775	0.18429357	0.18280207	0.13849857	0.17618112
EHA01527_bin.14	0.002880394	0.58329487	0.6579532	0.010201455	0	0.004038143	0.3133045	0.005282276	0.040333044	0.003365358	0.07534295	0.004575798	0.003199403	0.006272635	0.3556584	0.03508052	0.002831647	0.000233342	0.001565291	0.003703722	0.002565687	0.004993018	0.7540869	0.3351867	0.20414238	0.11741477	0.12837861	0.001718702	0.003211948	0.20971283	0.005644655	0.09592508	0.006004525	0.85748965	0.00226926	0.001897203	0.004018788	0.001558481	0.7388641	0.065181285	0.026909964	0.006191987	0.4417075	0.009314684	0.28440702	0.003876489	0.7273289	0.00320908	0.001620132	0.8362477	0.11647639	0.069648474	0.057368446	0.16222504	0.002378225	0.00316786	0.004257865	0.003094381	0.25110075	0.004101587	3.405145e-05	0.00765154	0.84174824	0.14896649	0.39619398	0.6298242	0.003625225	0.002937386	0.005860075	0.0649293	0.63694096	0.7466325	0.9888903	0.001056312	0.07481139	0.003629526	0.00490305	0.002852078	0.008860187	0.36371	0.13089736	0.00404352	0.004205891	0.00814439	0.007052951	0.004200515	0.00476326	0.47192907	0.002953515	0.004571855	0.001309368	0.35304615	0.006140372	0.003884374	0.87103176	0.001963514	0.033271134	0.004797312	0.17094329	0.005943232	0.003238472	0.6302726	0.003036672	0.016478391	0.004987999	0.004021297	0.29825056	0.26541024	0.007232169
EHA01527_bin.16	0.23048665	0.1608351	0.26662233	0.00316359	0	0.3931824	0.4620646	0.6002049	0.32999924	0.27973986	0.08793239	0.174805	0.32443056	0.4480737	0.29466617	0.15055396	0.20202029	0.000710494	0.009764037	0.327124	0.304151	0.36149186	0.14986764	0.3074421	0.27112284	0.27597892	0.13935913	0.3174647	0.5038828	0.3785059	0.26865187	0.2687209	0.45640588	0.001514529	0.24173787	0.10212686	0.28911257	0.07218696	0.5320584	0.078109145	0.37853074	0.36416078	0.33994582	0.16504587	0.43040487	0.001983988	0.31411472	0.21967052	0.18543053	0.21244612	0.5406979	0.1284761	0.17386293	0.34452933	0.28555202	0.3707041	0.36980197	0.19959417	0.15016788	0.40820545	0	0.31308752	0.3701369	0.28890726	0.40017524	0.27944416	0.050178114	0.19452436	0.31511882	0.12828796	0.2663743	0.35453862	0.19183548	0.2291077	0.016425444	0.2709876	0.25121778	0.36226752	0.3513736	0.33888638	0.65200824	0.40409032	0.5583131	0.2779051	0.37071708	0.40629083	0.5898393	0.21178362	0.20323177	0.3245707	0.29613903	0.16240254	0.43844208	0.19755797	0.6195329	0.29086637	0.2307403	0.77181613	0.38292158	0.19572568	0.14607623	0.62903523	0.23861493	0.07864587	0.35098335	0.1891869	0.003898608	0.2839839	0.2805926
EHA01527_bin.2	0.001007034	0.000960823	0.000730644	6.364801e-05	0.00046559	0.000598117	0.30164883	0.000942514	0.8962023	0.26482803	0.3993991	0.000463846	0.000874506	0.001038422	0.9982667	0.8571704	0.825812	0.000192688	0.000357475	0.00084399	0.000830912	0.85454947	0.000708847	0.694711	0.000671356	0.005749246	0.99874276	0.000512672	0.000611195	0.000805627	0.000905894	0.000781214	0.00041502	0.001238957	0.000571088	0.000834399	0.22217602	0.001152639	0.002337538	0.000689665	0.44071624	0.001193618	0.000887585	0.000718438	0.000843118	0.9561404	0.001266857	0.000760289	0.001525808	0.001138689	0.001611254	0.3058906	0.006892295	0.000985236	0.000927692	0.000637352	0.000830912	0.001164846	0.000490874	0.000392351	0.000134271	0.00079342	0.002824053	0.000680075	0.000925076	0.000861428	0.000509184	0.000367938	0.24048135	0.13524504	0.000467333	0.000764648	0.000645199	0.000249361	0.000596373	0.000790805	0.000530109	0.010306618	0.000464718	0.8889447	0.001007906	0.89803153	0.000893688	0.000688794	0.000944257	0.000695769	0.00085794	0.000919845	0.8992164	0.000367066	0.000168275	0.4592997	0.000642583	0.000564985	0.00296094	0.000563241	0.000659149	0.000787317	0.0005397	0.000918973	0.000642583	0.000911997	0.000871891	0.000302546	0.000612067	0.000824808	0.000614683	0.000578935	0.00050744
EHA01527_bin.27	0	0.000519049	0.000686976	0	0.000235777	0.000274791	0.000508871	0.000566543	0.000254436	0	0.00068528	0	0.000456288	0.000678495	0	0.000834549	0	0	0.000135699	0.000539404	0.000461377	0.001204329	0.000647963	1	0.000254436	0.000508871	0.000508871	0	0	0.09303355	0.001219595	0.000271398	0.000254436	0.00055467	0.001290837	0.000508871	0.000551277	0.000714116	0.000564847	0.000510568	0.19204804	0.000692065	0.000547885	0.000295145	0.000254436	0.000795536	0.000824372	0	0.000164535	0.000254436	0.000413882	0.000580113	0.001932015	0.000295145	0	0.000714116	0.00030193	0.001312888	0.000619127	0.0005411	0	0.000960071	0.000580113	0	0.001077111	0.001078807	0.000200156	0.000101774	0.001070326	0	0.000573328	0.000254436	0.000659836	0.000254436	0	0.000573328	0.000398616	0.000851511	0.00028836	0.000420667	0.001477423	0.000552974	0.000291753	0.000688673	0.000507175	0.000603861	0.000254436	0.000690369	0.00972962	0.000680191	0.000223903	0.000765003	0.000756522	0	0.000549581	0.000254436	0.000507175	0.000958374	0.000254436	0.000619127	0.000295145	0.000508871	0	0	0.000522441	0.0003155	0.000335855	0.001373953	0.000427452
EHA01527_bin.28	0.22946109	0.49126387	0.32132527	0.00450271	0	0.30555248	0.23733464	0.32911062	0.4116136	0.25855172	0.44680554	0.3097001	0.3519147	0.58330125	0.17121458	0.10781019	0.17306072	2.3414907e-05	0.005429076	0.46059215	0.21966389	0.16047123	0.40989456	0.37012148	0.13792017	0.46944413	0.7781317	0.17284498	0.43074268	0.19346374	0.40634707	0.4146214	0.27576736	0.33604234	0.11207807	0.078363106	0.20047617	0.098123014	0.38857585	0.10981091	0.13606948	0.18698122	0.2024021	0.002962781	0.1601707	0.54703885	0.36979777	0.23110105	0.13476712	0.129321	0.034099154	0.21707574	0.62159896	0.21547784	0.34469563	0.19464494	0.2703142	0.09479127	0.22453555	0.18011656	0.000480119	0.36285946	0.4487135	0.35576543	0.5999581	0.23374374	0.13229537	0.3781244	0.24415225	0.09772405	0.20254281	0.19065736	0.24374624	0.061740335	0.07905577	0.406541	0.36042818	0.35186535	0.095861994	0.17072536	0.2261655	0.18299113	0.5650099	0.7690194	0.36954293	0.4398179	0.35184014	0.6394904	0.23402132	0.45330557	0.35581452	0.21797119	0.11503153	0.40357435	0.21145661	0.2640206	0.24562351	0.52419454	0.14252336	0.34890667	0.014526108	0.20894963	0.23566718	0.10324815	0.36916512	0.2669861	0.276087	0.20606118	0.5143839
EHA01527_bin.29	0.09793837	0.6043037	0.04710382	0.03465125	0	0.34771696	0.33634225	0.23799731	0.20410007	0.08111241	0.042700395	0.29960087	0.006198333	0.5241449	0.023313511	0.20774487	0.2228392	0.001672016	0.018612554	0.08039768	0.25396347	0.0552389	0.022376092	0.1157826	0.046245404	0.3060958	0.5574152	0.20782202	0.035385847	0.019189605	0.16168566	0.43582144	0.23509173	0.31492528	0.19272074	0.12773897	0.14076489	0.17466584	0.3703735	0.061799448	0.16200675	0.5169468	0.24080496	0.004004245	0.13359958	0.39034805	0.48704362	0.25256637	0.1510996	0.023529733	0.30659616	0.19771832	0.29385993	0.28209484	0.15158287	0.032087553	0.24849927	0.24139124	0.29350972	0.06215427	0.000208829	0.21783794	0.054808766	0.10171854	0.25168484	0.024542922	0.005928057	0.2042747	0.024047647	0.26114312	0.014740445	0.11136624	0.04635074	0.005830573	0.009091442	0.21632071	0.4997184	0.04134717	0.02504374	0.42392096	0.2750293	0.19982277	0.13572806	0.5768714	0.19779038	0.48578832	0.5112271	0.2626793	0.44134662	0.2847477	0.024948567	0.06474014	0.36005217	0.03498713	0.016416157	0.31775233	0.043994024	0.09118562	0.089694716	0.34066206	0.17444547	0.8258414	0.66588	0.030300958	0.20974214	0.1014344	0.047684565	0.04395568	0.16616993
EHA01527_bin.31	0.003483655	0.007383116	0.94259626	0.000666758	0	0.011234383	0.005827739	0.058272395	0.015335134	0.004872415	0.017881097	0.025695298	0.9472709	0.009262908	0.003617653	0.007369598	0.0151694	0.000334701	0.000684095	0.019262217	0.005647606	0.07044124	0.022925712	0.9986409	0.034812454	0.00939338	0.002848046	0.019820543	0.007546793	0.06654413	0.9431208	0.94273084	0.014656623	0.005149815	0.003793966	0.56239825	0.002726096	0.002725508	0.032526553	0.92401606	0.018482912	0.9446409	0.020561058	0.002877138	0.89368874	0.002207441	0.021328902	0.85564095	0.009589087	0.06757791	0.017882861	0.014996907	0.017524064	0.95038784	0.9774293	0.055967983	0.004780439	0.8960531	0.041863807	0.006766313	0	0.04505155	0.00299086	0.00991703	0.94707197	0.8669546	0.003805721	0.000533054	0.014665732	0.013476206	0.001873328	0.057764906	0.001592696	0.00088186	0.002838349	0.006887381	0.010600537	0.62229186	0.03341194	0.02210615	0.025368532	0.004288525	0.004008481	0.001691137	0.94963086	0.020322448	0.021187851	0.013836179	0.002453986	0.022782017	0.001248004	0.055352647	0.003457208	0.9436444	0.01965951	0.00385215	0.007911467	0.024254233	0.001838065	0.05563916	0.40994084	0.007141273	0.003702577	0.15678123	0.009937894	0.8219666	0.002002624	0.021722669	0.013262573
EHA01527_bin.37	0.000284558	0.000271079	0.8659082	0	0	0.000415604	0.000716636	0.026949856	0.040055983	0.00071439	0.000130297	0.000722627	0.017766882	0.049960837	0.0515933	0.000140781	0.000551892	0	9.659983e-05	0.001063347	0.005912809	0.07105854	0.000262093	0.000660473	0.05287231	0.002014369	0.000332483	0.001553835	0.00059158	0.00373744	0.057141423	0.001259542	0.40115067	0.000112325	0.000223902	0.000304027	0.002762456	0.000244121	0.001488686	0	0.10880286	0.004757355	0.000328739	0.000918822	0.001773244	0.000377413	0.000176725	0.004848713	0.000273325	0.003200525	0.000271827	0.043124713	0.032875396	0.004990992	0.004528211	0.000768306	0.004333513	0.00048899	0.000617041	0.000465776	0	0.022656031	0.051316977	0	0.69266427	0.008562939	0.00464428	0.000236632	0.02388487	0.059819262	0.000236632	0.000680692	0.000635013	0.000255353	0.002244261	0.000601315	0.43311098	0.001774741	0.000536167	0.003395971	0.000875389	0.07876032	0.000426837	0.00239328	0.023900596	0.001383849	0.000372171	0.003747175	0.000505464	0.00059158	0	0.000560878	9.884634e-05	0.003104674	0.003323334	0.06471515	0.000563873	0.001272272	0.00090085	0.00048899	0.000421595	0.000415604	0.024989404	0.007025579	0.98484504	0.000659724	0.000280814	0.00039913	0.000542157
EHA01527_bin.40	0.004203377	0.013229353	0.009871714	0.000340826	0	0.006489187	0.018254003	0.014650023	0.010416698	0.007274605	0.010588798	0.008053695	0.008168007	0.011256529	0.004967704	0.007048934	0.010076716	0	0.000521362	0.019302633	0.003599761	0.45777535	0.01642797	0.011087381	0.022052437	0.021466115	0.015652252	0.008124982	0.017635623	0.010031159	0.73908484	0.020043338	0.012590305	0.008192472	0.010579939	0.00501326	0.006786144	0.007354749	0.012471776	0.007849116	0.012084972	0.019274792	0.007439534	0.005468397	0.015010253	0.004971078	0.008733238	0.007297805	0.008598257	0.2455527	0.010406152	0.014664365	0.014458941	0.010706483	0.013908052	0.004266649	0.01614451	0.006241582	0.012355355	0.010678644	0	0.024439061	0.012088768	0.006169874	0.017448338	0.68004817	0.005699551	0.000983249	0.01111016	0.00833842	0.008628206	0.025679616	0.004638267	0.002373548	0.002061405	0.019471357	0.016341498	0.008793135	0.013002839	0.77254605	0.008394521	0.010420916	0.003519194	0.016654484	0.010388858	0.64218444	0.017513718	0.012796151	0.009600909	0.008013201	0.003350891	0.008977046	0.038733073	0.0200252	0.80095184	0.007485512	0.9769774	0.007076774	0.005805848	0.02219248	0.00453197	0.007956256	0.008455263	0.00366472	0.016840925	0.014658038	0.007936431	0.009466772	0.006868398
EHA01527_bin.45	0.000436357	0.000759384	0.000457621	0.000164906	0.000249509	0.000484087	0.000574797	0.000227566	0.000794672	0.001002784	0.001388697	0.003725662	0.000294977	0.007429156	0.00052865	0.000366232	0.000497207	0.004961668	0.00286652	0.003053821	0.000326646	0.001022917	0.000747394	0.9908528	0.000234353	0.000854618	0.15359545	0.000464181	0.0369302	0.004667144	0.001811029	0.000728393	0.000235936	0.000454906	0.00053046	0.000391115	0.002058728	0.001833876	0.001009345	0.000577059	0.000717082	0.000553307	0.001676887	0.000757122	0.000714142	0.001461763	0.00065578	0.000325741	0.000481147	0.000479111	0.000644243	0.001145749	0.00196078	0.000373923	0.00443347	0.000475491	0.001150951	0.00233968	0.001545912	0.000481599	0.8839197	0.000549462	0.002470654	0.000810733	0.00363269	0.001076529	0.000208565	0.00027032	0.00134436	0.000696724	0.000226661	0.000426856	0.003384991	0.000327551	0.003261029	0.000524126	0.003472082	0.000862309	0.000565975	0.040304333	0.008167954	0.000333884	0.079491645	0.3125231	0.001332597	0.000289321	0.002977589	0.000489969	0.005934367	0.000465312	0.21847558	0.002085421	0.001862152	0.000752824	0.001191669	0.000729976	0.000329586	0.01235644	0.001871879	0.000981295	0.000347005	0.001027667	0.000522543	0.000836747	0.005350295	0.000599001	0.000484313	0.002291723	0.000277106
EHA01527_bin.47	0.004945114	0.083356425	0.06031726	0.001073562	0	0.014249316	0.08101369	0.12984735	0.037601743	0.015620815	0.025857406	0.014304306	0.13016279	0.019625878	0.03152671	0.071139604	0.012493971	0	0.003871005	0.1507755	0.23085763	0.15586233	0.052091543	0.71097934	0.025301747	0.020731451	0.071345344	0.106891066	0.02620924	0.33225283	0.009253314	0.035985384	0.016953738	0.003006739	0.000770426	0.08788213	0.19804779	0.03526475	0.10546266	0.00596642	0.037766993	0.1603511	0.0531952	0.000663726	0.022342065	0.25872397	0.11090489	0.03149853	0.02838427	0.051934503	0.036474284	0.054227177	0.05585284	0.018407041	0.003543793	0.09178679	0.18898816	0.054810192	0.071490616	0.29803976	0.001436067	0.021436762	0.08020469	0.20541744	0.4181498	0.052886046	0.18028285	0.284345	0.1248352	0.025112424	0.000706406	0.28918508	0.46052375	0.02343861	0.007837219	0.15714328	0.106315985	0.16644146	0.1312856	0.104604416	0.14802621	0.016387137	0.2534607	0.14363922	0.1296364	0.13710593	0.1705059	0.08476404	0.03833277	0.11496111	0.06651705	0.19220202	0.17351016	0.11010409	0.09457931	0.061950855	0.041998588	0.21624224	0.30940437	0.01095011	0.007361448	0.64407134	0.028047757	0.006378171	0.09892362	0.038874205	0.214346	0.0927687	0.04896853
EHA01527_bin.5	0.026636837	0.028983235	0.20641732	0.001081829	0	0.015500579	0.06133074	0.014422405	0.042957924	0.00561747	0.06418927	0.06811501	0.02441653	0.00804062	0.008391026	0.039291218	0.16438864	0.000790813	0.00322904	0.017640023	0.057170633	0.275706	0.041908074	0.9480754	0.057687335	0.11274411	0.01595058	0.012775448	0.008032396	0.27504402	0.27115482	0.05689515	0.007098588	0.01569063	0.02258135	0.0202217	0.03702523	0.014738548	0.020094696	0.031091616	0.06758141	0.22103618	0.020226726	0.030547502	0.017684795	0.009971282	0.043667417	0.013657632	0.023909422	0.04045711	0.050857835	0.09655825	0.029015673	0.0372235	0.021547034	0.015241543	0.08016589	0.03293045	0.033563647	0.14978716	5.9390943e-05	0.03786675	0.07191101	0.016548144	0.021537896	0.063989624	0.100622416	0.026054805	0.12139234	0.018867131	0.03163664	0.041192185	0.001021981	0.006804831	0.003394421	0.024676936	0.016536266	0.01204494	0.019695863	0.05866637	0.018279618	0.053070374	0.039985638	0.025178105	0.05800165	0.026808614	0.028127093	0.027486127	0.02492455	0.048193466	0.014416923	0.03448101	0.047691382	0.01904576	0.35716844	0.008934682	0.16050996	0.028437296	0.020174189	0.033231057	0.009201484	0.042294573	0.015106771	0.006817623	0.009862551	0.035307914	0.19688782	0.1398346	0.012267884
EHA01527_bin.50	0.07576288	0.14728731	0.18858513	0.002033116	0	0.06607956	0.20913535	0.43558258	0.042910624	0.09836789	0.12091756	0.06245184	0.12589991	0.3726659	0.07206782	0.07057153	0.07691471	0	0.001812504	0.0799162	0.04988004	0.26420906	0.16506478	0.14480987	0.07316662	0.16013041	0.90910774	0.090148345	0.22939801	0.061345294	0.06793347	0.10630413	0.34243816	0.015031434	0.10179048	0.084291674	0.034461953	0.017769733	0.07034086	0.030249419	0.057341762	0.22323558	0.042131905	0.06816182	0.036267877	0.028930778	0.15580449	0.041617528	0.058811348	0.3091741	0.058745164	0.044969287	0.23957868	0.09230183	0.41146463	0.10012544	0.32381657	0.056532465	0.07966617	0.1607911	0.000441999	0.077762716	0.24189356	0.06861389	0.15554246	0.11613802	0.19106722	0.06967282	0.17483015	0.07996613	0.14349045	0.06517234	0.045717046	0.017424496	0.008620133	0.17592393	0.21531598	0.072586454	0.12836225	0.23601831	0.023859018	0.082620054	0.08340884	0.23465516	0.07143695	0.0786978	0.06631526	0.12092375	0.077200346	0.1054213	0.006395432	0.042280525	0.036891785	0.095436074	0.10699616	0.06046091	0.19688906	0.10760845	0.039334774	0.10175565	0.016432127	0.16550948	0.08425955	0.017063389	0.1384032	0.06559498	0.39027348	0.16979168	0.27139175
EHA01527_bin.52	0.001646664	0.006382691	0.003281908	0.004463946	0	0.15267153	0.14782053	0.48936698	0.11192744	0.26267985	0.07572172	0.001503732	0.003876865	0.006298822	0.008643605	0.042834908	0.002048289	0	0.000718594	0.027877517	0.00327364	0.017035998	0.07864098	0.002009701	0.002784995	0.09849741	0.88239664	0.00120527	0.2786035	0.009459849	0.13145864	0.06847474	0.23402388	0.3943511	0.22634064	0.001433251	0.005612516	0.12444949	0.002686558	0.17699546	0.14011209	0.003387433	0.24231389	0.001711239	0.14030463	0.004932509	0.3512201	0.092765585	0.004678934	0.008006911	0.003602027	0.2294548	0.21513961	0.34321633	0.0990459	0.013590289	0.004277702	0.002652302	0.059446443	0.003330733	6.851254e-05	0.6392153	0.011711313	0.018644467	0.2949894	0.010665513	0.000923738	0.12496372	0.001779751	0.000983982	0.20225139	0.009660268	0.08182957	0.0004977	0.000597319	0.10769069	0.004423784	0.06365485	0.12848936	0.005004566	0.005090009	0.5594549	0.119185835	0.26877785	0.1917796	0.003060227	0.00367054	0.06715017	0.098866746	0.06974262	0.001713601	0.050194494	0.15816593	0.004561597	0.037416115	0.16501324	0.26287988	0.001999857	0.003404365	0.035496976	0.001683282	0.001645089	0.07869886	0.003322464	0.012600795	0.008319548	0.004043027	0.031755563	0.28728727
EHA01527_bin.54	0.027937725	0.13486412	0.26094225	0.001082668	0	0.10224863	0.27186158	0.015903743	0.11234961	0.14871635	0.15716182	0.10774381	0.20302987	0.18694459	0.042336926	0.08034788	0.114859216	0	0.000410116	0.3080816	0.16234986	0.29508534	0.13475218	0.5705552	0.06281873	0.061527237	0.5287347	0.097077034	0.09438729	0.24074265	0.09051	0.24880387	0.20423812	0.007712716	0.015770173	0.14626506	0.022167414	0.012268669	0.10273917	0.014117012	0.088109985	0.18938506	0.14706036	0.013839996	0.102625355	0.080784805	0.13435383	0.07238637	0.058144726	0.13782476	0.15853608	0.026476452	0.11121239	0.09971409	0.27961946	0.2370737	0.11373563	0.04321877	0.14758617	0.42817542	0.000127456	0.11793697	0.041145146	0.19515537	0.38755655	0.08481589	0.1564427	0.003670818	0.18798399	0.12345519	0.01006759	0.15344726	0.38510528	0.007859925	0.008529184	0.39533183	0.01832493	0.021191979	0.043972217	0.14202186	0.013478322	0.08971846	0.017478833	0.034651488	0.1976899	0.35035738	0.36863622	0.185908	0.045993634	0.19089712	0.0092356	0.098935254	0.010550604	0.3295341	0.22473167	0.02340999	0.22638813	0.22663598	0.027258588	0.10832182	0.02293215	0.6034515	0.11471013	0.041995008	0.768508	0.13164715	0.12811603	0.2611732	0.13288832
EHA01527_bin.55	0.049805313	0.16031657	0.25331634	0.001279889	0	0.054273177	0.18036598	0.20416982	0.15216526	0.07966665	0.07675289	0.000468692	0.004524677	0.23906058	0.050145086	0.005376843	0.01813203	0	0	0.16950303	0.3309864	0.60280514	0.000399317	0.35654813	0.021638475	0.03761824	0.309089	0.000542437	0.11200637	0.30816528	0.27356458	0.27580318	0.000191191	0.40916395	0.000337043	0.14180817	0.1806686	0.00129573	0.30857772	0.23245683	0.15006763	0.08023531	0.000635847	0.002000406	0.20545736	0.001447044	0.001041173	0.07114662	0.014155252	0.6312091	0.07791916	0.001589072	0.002074152	0.001384224	0.002334718	0.09596761	0.15167145	0.000673539	0.072205275	0.30606383	0	0.07141429	0	0.000898599	0.07790988	0.002626421	0.032331526	0.045403544	0.22844948	0.05225857	0.06118993	0.23022974	0.11486823	0.031149419	0.006749596	0.41712353	0.2906997	0.033126336	0.05592944	0.01728751	0.13008541	0.15483975	0.29100668	0.000203209	0.20535138	0.1649576	0.20383441	0.001544825	0.015079524	0.000841788	0	0.101310045	0.39521083	0.15537292	0.26148185	0.028764445	0.43557185	0.002317238	0.11895207	0.04496435	0.020171767	0.452814	0.143908	0.016339747	0.43755913	0.13878351	0.002292656	0.15737332	0.13404307
EHA01527_bin.56	0.20677383	0.007091855	0.3830773	0.001757215	0	0.46539694	0.64906764	0.6438255	0.006772697	0.23670381	0.31598273	0.006655073	0.61008507	0.58106256	0.15788826	0.008451906	0.15370451	0.03856768	0.001576843	0.59189945	0.10378002	0.022284223	0.011804665	0.9210599	0.008680017	0.123749174	0.26371193	0.012028101	0.4535903	0.6036704	0.21218279	0.023353415	0.38464898	0.001446177	0.001572167	0.015559509	0.6568455	0.35244548	0.2872804	0.004770638	0.67214495	0.5550304	0.012149169	0.016874038	0.005620578	0.106204584	0.005341776	0.003589236	0.30206996	0.006846027	0.25362116	0.032496788	0.033125754	0.004716502	0.50740695	0.48833302	0.523137	0.31653935	0.0046289	0.13597634	0	0.34509748	0.006258648	0.36032528	0.61959803	0.004895398	0.11556278	0.3122547	0.31071404	0.37036437	0.45625183	0.4589193	0.46340153	0.2956147	0.08898309	0.010357504	0.006896718	0.50181097	0.4618318	0.3323063	0.6506223	0.5909769	0.53161967	0.010949804	0.31422085	0.60667175	0.5999246	0.011732566	0.23658521	0.5122886	0.4532266	0.26102972	0.6254005	0.041091662	0.00734039	0.27242786	0.32655433	0.041922655	0.6096955	0.020163802	0.007144022	0.7341706	0.2894397	0.00530265	0.48872033	0.2737434	0.006069909	0.2517616	0.3707763
EHA01527_bin.58	0.021750199	0.044302516	0.06457568	0.002294712	0	0.059058968	0.075650714	0.07847961	0.19003277	0.104198106	0.0360063	0.026874818	0.047718026	0.1807027	0.013093354	0.03539194	0.11894035	0	0.00338777	0.018360738	0.009601725	0.08692874	0.21166761	0.09073431	0.31233925	0.21019498	0.79475135	0.06424617	0.15862435	0.042237174	0.10317001	0.045851946	0.16641988	0.10909945	0.05921019	0.040514532	0.07343821	0.018430766	0.20161358	0.14336011	0.03241995	0.054941818	0.09851968	0.03526508	0.03520283	0.043706764	0.124905996	0.047592852	0.06689814	0.01691246	0.14327958	0.19092387	0.24211964	0.27506295	0.23428386	0.05822336	0.054180633	0.14206135	0.15710232	0.24852306	5.07455e-05	0.22389896	0.22450994	0.090773895	0.2279153	0.045227773	0.00220337	4.770077e-05	0.013607238	0.16849096	0.09830486	0.20258789	0.04602854	0.014370112	0.03661863	0.20057565	0.3718248	0.046393905	0.043727398	0.08155107	0.045664523	0.35510856	0.014440479	0.33484793	0.033757262	0.18418825	0.2125543	0.16530517	0.110287905	0.068460755	0.000224633	0.10472045	0.014995296	0.20704131	0.094631225	0.07895289	0.08258526	0.058583315	0.06491026	0.16426082	0.04705292	0.08017485	0.26772177	0.07468892	0.5875037	0.12639114	0.00968461	0.014491224	0.057724025
